product_id,shop_id,shop_name,district,category,brand,model,specifications,price_lkr,stock_status,warranty,last_updated,verified,shop_name_shop,district_shop,city_address,latitude,longitude,average_rating,reviews_count,verified_shop,shop_type
P0826,GAM021,PC Clinic / PCC - Kadawatha,Gampaha,SSD,Crucial,1TB,"1TB, NVMe PCIe 4.0",35287,Out of Stock,24 Months,2025-09-24,No,PC Clinic / PCC - Kadawatha,Gampaha,"172, 12F Kandy Rd, Kadawatha 11850, Sri Lanka",7.001567,79.95041189999999,4.9,1073.0,Maybe,product_shop
P0826,GAM021,PC Clinic / PCC - Kadawatha,Gampaha,SSD,Crucial,1TB,"1TB, NVMe PCIe 4.0",35287,Out of Stock,24 Months,2025-09-24,No,Dinuka Technologies,Gampaha,"No. 338/1, New Kandy Road, B214, Sri Lanka",6.9894438,80.0145945,5.0,54.0,Maybe,repair_shop
P0827,KAN055,Sense.lk - Kandy City Center,Kandy,PSU,EVGA,750W,"750W, 80+ Bronze",15193,In Stock,36 Months,2025-09-24,No,Sense.lk - Kandy City Center,Kandy,"L2-40, Kandy City Centre, 05 Sri Dalada Veediya, Kandy 20000, Sri Lanka",7.291981300000001,80.6371151,4.9,155.0,Maybe,product_shop
P0827,KAN055,Sense.lk - Kandy City Center,Kandy,PSU,EVGA,750W,"750W, 80+ Bronze",15193,In Stock,36 Months,2025-09-24,No,Ifix Computer Repairs,Kandy,"Kandy 20000, Sri Lanka",7.2886268,80.6289151,5.0,9.0,Maybe,repair_shop
P0828,ANU292,Y-Tech Solution,Anuradhapura,Laptop,Acer,GF63,"8GB RAM, 512GB SSD, i7",323623,Out of Stock,6 Months,2025-09-24,Maybe,Y-Tech Solution,Anuradhapura,"No.376, Bus Stand, Tambuttegama 50240, Sri Lanka",8.156493300000001,80.29679920000001,5.0,8.0,Maybe,product_shop
P0828,ANU292,Y-Tech Solution,Anuradhapura,Laptop,Acer,GF63,"8GB RAM, 512GB SSD, i7",323623,Out of Stock,6 Months,2025-09-24,Maybe,Power PC Computers,Anuradhapura,"8CF3+2JG, Maithripala Senanayake Mawatha, Anuradhapura, Sri Lanka",8.3225644,80.4040649,5.0,9.0,Maybe,repair_shop
P0829,GAL100,GK COMPUTERS BADDEGAMA,Galle,SSD,Samsung,1TB,"1TB, SATA",7407,Out of Stock,6 Months,2025-09-24,Maybe,GK COMPUTERS BADDEGAMA,Galle,"sandarawala junction, gk computers, galle road, Baddegama 80200, Sri Lanka",6.154696899999999,80.1838743,5.0,9.0,Maybe,product_shop
P0829,GAL100,GK COMPUTERS BADDEGAMA,Galle,SSD,Samsung,1TB,"1TB, SATA",7407,Out of Stock,6 Months,2025-09-24,Maybe,Tech Nest Computers,Galle,"Galle Road, Mirissa 81750, Sri Lanka",5.940227,80.4729757,5.0,13.0,Maybe,repair_shop
P0830,KUR263,Sky Technologies,Kurunegala,GPU,ASUS,RTX 3060,"8GB GDDR6, Dual Fan",407223,In Stock,24 Months,2025-09-24,Maybe,Sky Technologies,Kurunegala,"F9M8+V2C, Rajapihilla Rd, Kurunegala 60000, Sri Lanka",7.4846765,80.3650218,5.0,1.0,Maybe,product_shop
P0830,KUR263,Sky Technologies,Kurunegala,GPU,ASUS,RTX 3060,"8GB GDDR6, Dual Fan",407223,In Stock,24 Months,2025-09-24,Maybe,GATEWAY COMPUTER,Kurunegala,"Wanduragala, Kurunegala, Sri Lanka",7.4614214,80.3463993,5.0,3.0,Maybe,repair_shop
P0831,MAT118,Prixce Computers,Matara,RAM,Kingston,32GB DDR4,"32GB DDR4, 3600MHz",19626,Out of Stock,12 Months,2025-09-24,No,Prixce Computers,Matara,"Polommaruwa North, Tangalle 82200, Sri Lanka",6.0438896,80.7801087,5.0,2.0,Maybe,product_shop
P0831,MAT118,Prixce Computers,Matara,RAM,Kingston,32GB DDR4,"32GB DDR4, 3600MHz",19626,Out of Stock,12 Months,2025-09-24,No,AW Computers,Matara,"Kudawella, Sri Lanka",5.9837563,80.7332572,5.0,7.0,Maybe,repair_shop
P0832,COL015,iDeal Computers,Colombo,Laptop,Dell,ThinkPad,"8GB RAM, 1024GB SSD, Ryzen 5",492018,Out of Stock,36 Months,2025-09-24,Yes,iDeal Computers,Colombo,"Bauddhaloka Mawatha, Gampaha, Sri Lanka",7.091633,79.9974605,4.8,93.0,Maybe,product_shop
P0832,COL015,iDeal Computers,Colombo,Laptop,Dell,ThinkPad,"8GB RAM, 1024GB SSD, Ryzen 5",492018,Out of Stock,36 Months,2025-09-24,Yes,OneMac,Colombo,"30 Dr Lester James Peries Mawatha, Colombo 00500, Sri Lanka",6.8869544,79.8609316,4.9,663.0,Maybe,repair_shop
P0833,GAM021,PC Clinic / PCC - Kadawatha,Gampaha,PSU,Cooler Master,650W,"650W, 80+ Gold",11386,In Stock,24 Months,2025-09-24,No,PC Clinic / PCC - Kadawatha,Gampaha,"172, 12F Kandy Rd, Kadawatha 11850, Sri Lanka",7.001567,79.95041189999999,4.9,1073.0,Maybe,product_shop
P0833,GAM021,PC Clinic / PCC - Kadawatha,Gampaha,PSU,Cooler Master,650W,"650W, 80+ Gold",11386,In Stock,24 Months,2025-09-24,No,Dinuka Technologies,Gampaha,"No. 338/1, New Kandy Road, B214, Sri Lanka",6.9894438,80.0145945,5.0,54.0,Maybe,repair_shop
P0834,KAN047,Fix home Computers,Kandy,SSD,Adata,2TB,"2TB, NVMe PCIe 4.0",37178,In Stock,12 Months,2025-09-24,Maybe,Fix home Computers,Kandy,"Fix home, Gampola, Sri Lanka",7.1611094,80.5656801,5.0,53.0,Maybe,product_shop
P0834,KAN047,Fix home Computers,Kandy,SSD,Adata,2TB,"2TB, NVMe PCIe 4.0",37178,In Stock,12 Months,2025-09-24,Maybe,MasterTech Computers Solutions and Laptop Repair,Kandy,"90 Katugastota-Kurunegala-Puttalam Hwy, Katugastota, Sri Lanka",7.3225736,80.622654,5.0,57.0,Maybe,repair_shop
P0835,KUR260,Bitwin Computers,Kurunegala,Motherboard,Gigabyte,Z690,"Z690 chipset, mATX",60295,Out of Stock,36 Months,2025-09-24,Yes,Bitwin Computers,Kurunegala,"MC Plaza, 43 Ground Floor, Kurunegala 60000, Sri Lanka",7.4874458,80.3648645,5.0,5.0,Maybe,product_shop
P0835,KUR260,Bitwin Computers,Kurunegala,Motherboard,Gigabyte,Z690,"Z690 chipset, mATX",60295,Out of Stock,36 Months,2025-09-24,Yes,ASUS Exclusive Store - Kurunegala,Kurunegala,"No:06/1, Maliga Ground Complex, No:06 Dambulla Rd, Kurunegala 60000, Sri Lanka",7.4912847,80.3657116,5.0,12.0,Maybe,repair_shop
P0836,GAL099,Nuwanka Tech computers,Galle,CPU,Intel,i5-12400F,"Intel i5-12400F, 8 cores",127987,Out of Stock,6 Months,2025-09-24,Maybe,Nuwanka Tech computers,Galle,"Gonapinuwala, Sri Lanka",6.1472791,80.1394121,5.0,10.0,Maybe,product_shop
P0836,GAL099,Nuwanka Tech computers,Galle,CPU,Intel,i5-12400F,"Intel i5-12400F, 8 cores",127987,Out of Stock,6 Months,2025-09-24,Maybe,TechWave Technologies,Galle,"Galle - Baddegama Rd, Sandarawala, Sri Lanka",6.1568541,80.1829876,5.0,14.0,Maybe,repair_shop
P0837,GAL091,"EFIX (PVT) LTD (APPLE MACBOOK | iMAC, MAC MINI | POWER MAC | MAC STUDIO REPAIR SHOP)",Galle,Motherboard,Gigabyte,Z690,"Z690 chipset, mATX",92342,In Stock,24 Months,2025-09-24,No,"EFIX (PVT) LTD (APPLE MACBOOK | iMAC, MAC MINI | POWER MAC | MAC STUDIO REPAIR SHOP)",Galle,"75B Sri Hemanandha Mawatha, Galle 80000, Sri Lanka",6.055385100000001,80.2139535,5.0,1306.0,Maybe,product_shop
P0837,GAL091,"EFIX (PVT) LTD (APPLE MACBOOK | iMAC, MAC MINI | POWER MAC | MAC STUDIO REPAIR SHOP)",Galle,Motherboard,Gigabyte,Z690,"Z690 chipset, mATX",92342,In Stock,24 Months,2025-09-24,No,"EFIX (PVT) LTD (APPLE MACBOOK | iMAC, MAC MINI | POWER MAC | MAC STUDIO REPAIR SHOP)",Galle,"75B Sri Hemanandha Mawatha, Galle 80000, Sri Lanka",6.0553851,80.2139535,5.0,1306.0,Maybe,repair_shop
P0838,TRI218,අකිල Electronics,Trincomalee,SSD,WD,250GB,"250GB, NVMe PCIe 4.0",43964,In Stock,12 Months,2025-09-24,No,අකිල Electronics,Trincomalee,"58/B/1 Eksath Mawatha,Galmetiyawa, Mollipothana - Soorangal Rd, Mullipotana 33405, Sri Lanka",8.451327,81.0551517,5.0,4.0,Maybe,product_shop
P0838,TRI218,අකිල Electronics,Trincomalee,SSD,WD,250GB,"250GB, NVMe PCIe 4.0",43964,In Stock,12 Months,2025-09-24,No,A2ZLankans Computer shop,Trincomalee,"Main street, 04 buhary junction, Kinniya 31100, Sri Lanka",8.5024725,81.1806453,5.0,7.0,Maybe,repair_shop
P0839,KAN058,MN Tech Fix,Kandy,Motherboard,MSI,B550,"B550 chipset, mATX",176458,Out of Stock,6 Months,2025-09-24,No,MN Tech Fix,Kandy,"No 8/1 wattegama road, Madawala 20260, Sri Lanka",7.328638400000001,80.67371399999999,4.9,11.0,Maybe,product_shop
P0839,KAN058,MN Tech Fix,Kandy,Motherboard,MSI,B550,"B550 chipset, mATX",176458,Out of Stock,6 Months,2025-09-24,No,XEOXE INTERNATIONALS,Kandy,"4JP2+C7R, Udapalatha, Sri Lanka",7.1361088,80.6006263,5.0,6.0,Maybe,repair_shop
P0840,KUR270,AK47 Computers,Kurunegala,CPU,Intel,i5-12400F,"Intel i5-12400F, 12 cores",167885,In Stock,6 Months,2025-09-24,Maybe,AK47 Computers,Kurunegala,"no19, new shopping complex, main steet, Kegalle 71000, Sri Lanka",7.253311899999999,80.34531899999999,4.9,73.0,Maybe,product_shop
P0840,KUR270,AK47 Computers,Kurunegala,CPU,Intel,i5-12400F,"Intel i5-12400F, 12 cores",167885,In Stock,6 Months,2025-09-24,Maybe,MI-PC,Kurunegala,"3/316,Welagane, Maspotha, Kurunegala 60344, Sri Lanka",7.5409194,80.3129839,5.0,1.0,Maybe,repair_shop
P0841,KAN050,Random Pc,Kandy,Laptop,ASUS,GF63,"16GB RAM, 256GB SSD, i5",327915,Out of Stock,12 Months,2025-09-24,No,Random Pc,Kandy,"205/3 Hinnarandeniya, Gampola, Sri Lanka",7.185124399999999,80.587981,5.0,10.0,Maybe,product_shop
P0841,KAN050,Random Pc,Kandy,Laptop,ASUS,GF63,"16GB RAM, 256GB SSD, i5",327915,Out of Stock,12 Months,2025-09-24,No,Mac solution House (Pvt) Ltd . —— MacBook and iMac repair center,Kandy,"Gurudeniya 20189, Sri Lanka",7.2691405,80.6883165,5.0,39.0,Maybe,repair_shop
P0842,TRI222,Cherry Computers,Trincomalee,RAM,Kingston,32GB DDR4,"32GB DDR4, 3600MHz",24354,Out of Stock,24 Months,2025-09-24,Yes,Cherry Computers,Trincomalee,"H6HM+76C, Central Rd, Trincomalee, Sri Lanka",8.5781996,81.2330187,5.0,2.0,Maybe,product_shop
P0842,TRI222,Cherry Computers,Trincomalee,RAM,Kingston,32GB DDR4,"32GB DDR4, 3600MHz",24354,Out of Stock,24 Months,2025-09-24,Yes,Wide Tech Solution Pvt Ltd,Trincomalee,"167/1 Central Rd, Trincomalee 31000, Sri Lanka",8.5785625,81.2324488,5.0,4.0,Maybe,repair_shop
P0843,KUR265,PCHUT,Kurunegala,SSD,Samsung,250GB,"250GB, SATA",21042,In Stock,6 Months,2025-09-24,No,PCHUT,Kurunegala,"F9Q7+864, Katugastota - Kurunegala - Puttalam Hwy, Kurunegala, Sri Lanka",7.488258999999998,80.3630866,5.0,1.0,Maybe,product_shop
P0843,KUR265,PCHUT,Kurunegala,SSD,Samsung,250GB,"250GB, SATA",21042,In Stock,6 Months,2025-09-24,No,Tech Wizards Computers,Kurunegala,"293 Kurunegala - Dambulla Rd, Kurunegala 60000, Sri Lanka",7.4957904,80.3717801,5.0,2.0,Maybe,repair_shop
P0844,JAF136,Aura PC Factory,Jaffna,Laptop,ASUS,ThinkPad,"32GB RAM, 512GB SSD, Ryzen 7",112743,Out of Stock,12 Months,2025-09-24,No,Aura PC Factory,Jaffna,"No 23, Kaddaively, Karaveddy, Nelliady 40000, Sri Lanka",9.7953126,80.2049757,5.0,43.0,Maybe,product_shop
P0844,JAF136,Aura PC Factory,Jaffna,Laptop,ASUS,ThinkPad,"32GB RAM, 512GB SSD, Ryzen 7",112743,Out of Stock,12 Months,2025-09-24,No,Aura PC Factory,Jaffna,"No 23, Kaddaively, Karaveddy, Nelliady 40000, Sri Lanka",9.7953126,80.2049757,5.0,43.0,Maybe,repair_shop
P0845,ANU289,Abans Thambuttegama Unlimited,Anuradhapura,GPU,MSI,GTX 1660,"6GB GDDR6, Triple Fan",424336,In Stock,12 Months,2025-09-24,Yes,Abans Thambuttegama Unlimited,Anuradhapura,"No 72 Anuradhapura road, Thambuttegama 50240, Sri Lanka",8.153124199999999,80.29564839999999,5.0,10.0,Maybe,product_shop
P0845,ANU289,Abans Thambuttegama Unlimited,Anuradhapura,GPU,MSI,GTX 1660,"6GB GDDR6, Triple Fan",424336,In Stock,12 Months,2025-09-24,Yes,Auto More,Anuradhapura,"No 562, 123 A Technical side, dahaiyagama 50000, Sri Lanka",8.3349457,80.3969464,5.0,10.0,Maybe,repair_shop
P0846,GAL096,Weligama Winux Computer,Galle,Monitor,Samsung,32-inch 4K,"32-inch 4K, 144Hz",33445,Out of Stock,12 Months,2025-09-24,Maybe,Weligama Winux Computer,Galle,"new shopping complex, 26 1st floor, Weligama 81700, Sri Lanka",5.974308799999999,80.4293445,5.0,21.0,Maybe,product_shop
P0846,GAL096,Weligama Winux Computer,Galle,Monitor,Samsung,32-inch 4K,"32-inch 4K, 144Hz",33445,Out of Stock,12 Months,2025-09-24,Maybe,TG Technology PVT LTD,Galle,"137/A, Galle 80000, Sri Lanka",6.0747678,80.2260311,5.0,26.0,Maybe,repair_shop
P0847,KAN052,V-FIX Tech,Kandy,SSD,WD,250GB,"250GB, NVMe PCIe 4.0",32843,In Stock,36 Months,2025-09-24,Yes,V-FIX Tech,Kandy,"Serandib Building, No.21H/1/16 Courts Road, Mawanella, Sri Lanka",7.2527884,80.44797470000002,5.0,2.0,Maybe,product_shop
P0847,KAN052,V-FIX Tech,Kandy,SSD,WD,250GB,"250GB, NVMe PCIe 4.0",32843,In Stock,36 Months,2025-09-24,Yes,iBlackPros Computer,Kandy,"4/38/8 Dewaraja Mawaththa Botalapitiya, Gampola 20500, Sri Lanka",7.173436,80.5789725,5.0,22.0,Maybe,repair_shop
P0848,ANU295,WARA Technologies Anuradhapura,Anuradhapura,CPU,AMD,i7-13700K,"AMD i7-13700K, 12 cores",116100,In Stock,24 Months,2025-09-24,No,WARA Technologies Anuradhapura,Anuradhapura,"Unagaswewa Junction, Kandy Road,Gnanikkulama, Anuradhapura, Sri Lanka",8.2954218,80.4345239,5.0,3.0,Maybe,product_shop
P0848,ANU295,WARA Technologies Anuradhapura,Anuradhapura,CPU,AMD,i7-13700K,"AMD i7-13700K, 12 cores",116100,In Stock,24 Months,2025-09-24,No,DIVAAN IT SOLUTIONS,Anuradhapura,"ANURADHAPURA JAFNA, JUNCTION 50000, Sri Lanka",8.3559564,80.4189246,5.0,7.0,Maybe,repair_shop
P0849,GAM029,Green Tech Computers Pvt LTD,Gampaha,SSD,Adata,250GB,"250GB, SATA",35083,Out of Stock,24 Months,2025-09-24,No,Green Tech Computers Pvt LTD,Gampaha,"Wardcity, Gampaha 11000, Sri Lanka",7.0934127,79.9975575,4.8,101.0,Maybe,product_shop
P0849,GAM029,Green Tech Computers Pvt LTD,Gampaha,SSD,Adata,250GB,"250GB, SATA",35083,Out of Stock,24 Months,2025-09-24,No,Chamara Technologies,Gampaha,"Athurugiriya Rd, Hokandara, Sri Lanka",6.8837708,79.9709976,4.9,231.0,Maybe,repair_shop
P0850,GAM025,Chama Computers- Minuwangoda | Chama BlazeeX Store,Gampaha,Laptop,HP,VivoBook,"8GB RAM, 512GB SSD, i5",492999,In Stock,36 Months,2025-09-24,Yes,Chama Computers- Minuwangoda | Chama BlazeeX Store,Gampaha,"110, 01/01 Veyangoda Rd, Minuwangoda 11550, Sri Lanka",7.169452499999998,79.9526261,4.8,1139.0,Maybe,product_shop
P0850,GAM025,Chama Computers- Minuwangoda | Chama BlazeeX Store,Gampaha,Laptop,HP,VivoBook,"8GB RAM, 512GB SSD, i5",492999,In Stock,36 Months,2025-09-24,Yes,KSV COMPUTER,Gampaha,"234, 11a විරසේකර පුර, 11650, Sri Lanka",6.9438527,79.9882579,5.0,11.0,Maybe,repair_shop
P0851,GAM024,Central Computers,Gampaha,GPU,NVIDIA,GTX 1660,"16GB GDDR6, Dual Fan",284061,In Stock,6 Months,2025-09-24,Maybe,Central Computers,Gampaha,"No: 36, Ward City Shopping Complex, Gampaha 11000, Sri Lanka",7.092913299999999,79.9985263,4.9,50.0,Maybe,product_shop
P0851,GAM024,Central Computers,Gampaha,GPU,NVIDIA,GTX 1660,"16GB GDDR6, Dual Fan",284061,In Stock,6 Months,2025-09-24,Maybe,D.M.V COMPUTERS,Gampaha,"New Parliament Rd, Battaramulla 10120, Sri Lanka",6.8901013,79.9258186,5.0,12.0,Maybe,repair_shop
P0852,MAT108,Weligama Winux Computer,Matara,Laptop,Dell,GF63,"8GB RAM, 1024GB SSD, i5",215250,Out of Stock,36 Months,2025-09-24,No,Weligama Winux Computer,Matara,"new shopping complex, 26 1st floor, Weligama 81700, Sri Lanka",5.974308799999999,80.4293445,5.0,21.0,Maybe,product_shop
P0852,MAT108,Weligama Winux Computer,Matara,Laptop,Dell,GF63,"8GB RAM, 1024GB SSD, i5",215250,Out of Stock,36 Months,2025-09-24,No,SubaN Technologies,Matara,"L.A Nalinda Niroshan, 721/E, MountianHall Watta, Ambalanwatta, Galle 80000, Sri Lanka",6.0590249,80.2353767,5.0,43.0,Maybe,repair_shop
P0853,KUR258,ASUS Exclusive Store - Kurunegala,Kurunegala,CPU,Intel,Ryzen 5 5600X,"Intel Ryzen 5 5600X, 6 cores",93257,Out of Stock,6 Months,2025-09-24,No,ASUS Exclusive Store - Kurunegala,Kurunegala,"No:06/1, Maliga Ground Complex, No:06 Dambulla Rd, Kurunegala 60000, Sri Lanka",7.4912847,80.3657116,5.0,12.0,Maybe,product_shop
P0853,KUR258,ASUS Exclusive Store - Kurunegala,Kurunegala,CPU,Intel,Ryzen 5 5600X,"Intel Ryzen 5 5600X, 6 cores",93257,Out of Stock,6 Months,2025-09-24,No,Vervain (Pvt) Ltd.,Kurunegala,"No 10, Risiki Building Pellandeniya, Junction, Kurunegala 60000, Sri Lanka",7.5224466,80.329602,5.0,15.0,Maybe,repair_shop
P0854,COL010,SSTECH Computers,Colombo,GPU,ASUS,RX 6600,"6GB GDDR6, Dual Fan",98172,Out of Stock,36 Months,2025-09-24,No,SSTECH Computers,Colombo,"371/B Sri Bodhi Rd, Gampaha 11000, Sri Lanka",7.0877824,80.0113593,4.9,109.0,Maybe,product_shop
P0854,COL010,SSTECH Computers,Colombo,GPU,ASUS,RX 6600,"6GB GDDR6, Dual Fan",98172,Out of Stock,36 Months,2025-09-24,No,T&N COMPUTERS,Colombo,"102 Magulpokuna Rd, Ragama, Sri Lanka",7.0297988,79.9104176,5.0,32.0,Maybe,repair_shop
P0855,ANU292,Y-Tech Solution,Anuradhapura,Laptop,ASUS,Aspire,"16GB RAM, 1024GB SSD, i7",289091,Out of Stock,12 Months,2025-09-24,Yes,Y-Tech Solution,Anuradhapura,"No.376, Bus Stand, Tambuttegama 50240, Sri Lanka",8.156493300000001,80.29679920000001,5.0,8.0,Maybe,product_shop
P0855,ANU292,Y-Tech Solution,Anuradhapura,Laptop,ASUS,Aspire,"16GB RAM, 1024GB SSD, i7",289091,Out of Stock,12 Months,2025-09-24,Yes,Power PC Computers,Anuradhapura,"8CF3+2JG, Maithripala Senanayake Mawatha, Anuradhapura, Sri Lanka",8.3225644,80.4040649,5.0,9.0,Maybe,repair_shop
P0856,MAT111,Dream Vision Technologies,Matara,Monitor,Samsung,24-inch FHD,"24-inch FHD, 240Hz",67163,Out of Stock,36 Months,2025-09-24,Maybe,Dream Vision Technologies,Matara,"32 Dikwella - Beliatte Rd, Dikwella 81200, Sri Lanka",5.9649987,80.6945964,5.0,7.0,Maybe,product_shop
P0856,MAT111,Dream Vision Technologies,Matara,Monitor,Samsung,24-inch FHD,"24-inch FHD, 240Hz",67163,Out of Stock,36 Months,2025-09-24,Maybe,SENIFIC IT-mart,Matara,"No.2/DC wanigasekara road, Akuressa 81400, Sri Lanka",6.1004808,80.4773494,5.0,34.0,Maybe,repair_shop
P0857,GAM030,iDeal Computers,Gampaha,RAM,Kingston,16GB DDR5,"16GB DDR5, 3200MHz",13736,Out of Stock,6 Months,2025-09-24,Maybe,iDeal Computers,Gampaha,"Bauddhaloka Mawatha, Gampaha, Sri Lanka",7.091633,79.9974605,4.8,93.0,Maybe,product_shop
P0857,GAM030,iDeal Computers,Gampaha,RAM,Kingston,16GB DDR5,"16GB DDR5, 3200MHz",13736,Out of Stock,6 Months,2025-09-24,Maybe,"LAPTOPREPAIR.LK - Laptop1st Laptop repair in Colombo, Bambalapitiya",Gampaha,"37/I Galle Rd, Colombo 00400, Sri Lanka",6.8939955,79.8554892,4.9,203.0,Maybe,repair_shop
P0858,KUR256,SN Tech Kurunegala,Kurunegala,Motherboard,Gigabyte,Z690,"Z690 chipset, Mini-ITX",128109,Out of Stock,24 Months,2025-09-24,No,SN Tech Kurunegala,Kurunegala,"369 Ambepussa - Kurunegala - Trincomalee Hwy, Kurunegala, Sri Lanka",7.4714987,80.3533648,5.0,19.0,Maybe,product_shop
P0858,KUR256,SN Tech Kurunegala,Kurunegala,Motherboard,Gigabyte,Z690,"Z690 chipset, Mini-ITX",128109,Out of Stock,24 Months,2025-09-24,No,MasterTech Computers Solutions and Laptop Repair,Kurunegala,"90 Katugastota-Kurunegala-Puttalam Hwy, Katugastota, Sri Lanka",7.3225736,80.622654,5.0,57.0,Maybe,repair_shop
P0859,MAT115,Richson Computers,Matara,Motherboard,Gigabyte,B550,"B550 chipset, Mini-ITX",56732,In Stock,6 Months,2025-09-24,Yes,Richson Computers,Matara,"5M4X+4CJ, Walasmulla, Sri Lanka",6.155329099999999,80.6985121,5.0,3.0,Maybe,product_shop
P0859,MAT115,Richson Computers,Matara,Motherboard,Gigabyte,B550,"B550 chipset, Mini-ITX",56732,In Stock,6 Months,2025-09-24,Yes,Malin Jay Technology - MJT,Matara,"No 40/A Ganegawatta, Deiyandara 81320, Sri Lanka",6.1457557,80.6097721,5.0,12.0,Maybe,repair_shop
P0860,KUR270,AK47 Computers,Kurunegala,Laptop,MSI,MacBook Air,"32GB RAM, 1024GB SSD, Ryzen 5",400426,Out of Stock,24 Months,2025-09-24,No,AK47 Computers,Kurunegala,"no19, new shopping complex, main steet, Kegalle 71000, Sri Lanka",7.253311899999999,80.34531899999999,4.9,73.0,Maybe,product_shop
P0860,KUR270,AK47 Computers,Kurunegala,Laptop,MSI,MacBook Air,"32GB RAM, 1024GB SSD, Ryzen 5",400426,Out of Stock,24 Months,2025-09-24,No,MI-PC,Kurunegala,"3/316,Welagane, Maspotha, Kurunegala 60344, Sri Lanka",7.5409194,80.3129839,5.0,1.0,Maybe,repair_shop
P0861,BAT239,Laptop Store - MacsarIT,Batticaloa,GPU,MSI,RX 6600,"6GB GDDR6, Triple Fan",236870,In Stock,36 Months,2025-09-24,No,Laptop Store - MacsarIT,Batticaloa,"412 Main St, Kattankudy 30100, Sri Lanka",7.686723799999999,81.72532869999999,5.0,1.0,Maybe,product_shop
P0861,BAT239,Laptop Store - MacsarIT,Batticaloa,GPU,MSI,RX 6600,"6GB GDDR6, Triple Fan",236870,In Stock,36 Months,2025-09-24,No,Millennium Computer Palace,Batticaloa,"Hutha, Mosque Road, 30420, Sri Lanka",7.9213276,81.5246705,5.0,1.0,Maybe,repair_shop
P0862,GAM022,Nanotek Computer Solutions,Gampaha,Monitor,ASUS,27-inch QHD,"27-inch QHD, 75Hz",96176,In Stock,24 Months,2025-09-24,Maybe,Nanotek Computer Solutions,Gampaha,"No:37 School Ln, Colombo 00300, Sri Lanka",6.8968918,79.8563961,4.9,754.0,Maybe,product_shop
P0862,GAM022,Nanotek Computer Solutions,Gampaha,Monitor,ASUS,27-inch QHD,"27-inch QHD, 75Hz",96176,In Stock,24 Months,2025-09-24,Maybe,T&N COMPUTERS,Gampaha,"102 Magulpokuna Rd, Ragama, Sri Lanka",7.0297988,79.9104176,5.0,32.0,Maybe,repair_shop
P0863,KUR267,EVO Computers,Kurunegala,SSD,Crucial,250GB,"250GB, SATA",25038,In Stock,36 Months,2025-09-24,Maybe,EVO Computers,Kurunegala,"7H82+QMM, Old Danthure Rd, Pilimathalawa, Sri Lanka",7.266923999999999,80.551805,5.0,1.0,Maybe,product_shop
P0863,KUR267,EVO Computers,Kurunegala,SSD,Crucial,250GB,"250GB, SATA",25038,In Stock,36 Months,2025-09-24,Maybe,DG computers,Kurunegala,"Ganewatta Rd, Sri Lanka",7.6163462,80.3697324,5.0,1.0,Maybe,repair_shop
P0864,ANU296,LAP GALLERY,Anuradhapura,Monitor,BenQ,32-inch 4K,"32-inch 4K, 60Hz",130936,Out of Stock,6 Months,2025-09-24,No,LAP GALLERY,Anuradhapura,"7G92+XRM, Galkulama, Sri Lanka",8.2699755,80.5020158,5.0,3.0,Maybe,product_shop
P0864,ANU296,LAP GALLERY,Anuradhapura,Monitor,BenQ,32-inch 4K,"32-inch 4K, 60Hz",130936,Out of Stock,6 Months,2025-09-24,No,Next Gen Technology service,Anuradhapura,"66 Kurunegala Road, Tambuttegama 50240, Sri Lanka",8.1529202,80.2957385,5.0,6.0,Maybe,repair_shop
P0865,MAT111,Dream Vision Technologies,Matara,PSU,Corsair,750W,"750W, 80+ Platinum",23845,In Stock,36 Months,2025-09-24,Maybe,Dream Vision Technologies,Matara,"32 Dikwella - Beliatte Rd, Dikwella 81200, Sri Lanka",5.9649987,80.6945964,5.0,7.0,Maybe,product_shop
P0865,MAT111,Dream Vision Technologies,Matara,PSU,Corsair,750W,"750W, 80+ Platinum",23845,In Stock,36 Months,2025-09-24,Maybe,SENIFIC IT-mart,Matara,"No.2/DC wanigasekara road, Akuressa 81400, Sri Lanka",6.1004808,80.4773494,5.0,34.0,Maybe,repair_shop
P0866,MAT114,DG COMPUTERS-WELIGAMA,Matara,SSD,Crucial,250GB,"250GB, NVMe PCIe 4.0",30417,Out of Stock,12 Months,2025-09-24,Yes,DG COMPUTERS-WELIGAMA,Matara,"16 Welipitiya-Moonamalpa Rd, Udukawa, Sri Lanka",6.003807500000001,80.45010099999999,5.0,4.0,Maybe,product_shop
P0866,MAT114,DG COMPUTERS-WELIGAMA,Matara,SSD,Crucial,250GB,"250GB, NVMe PCIe 4.0",30417,Out of Stock,12 Months,2025-09-24,Yes,LapFix Solution,Matara,"219 Akuressa Rd, Godagama, Matara, Sri Lanka",5.9705289,80.5203868,5.0,13.0,Maybe,repair_shop
P0867,BAT227,Softlogic Showroom Main Branch Batticaloa-A,Batticaloa,Monitor,AOC,24-inch FHD,"24-inch FHD, 60Hz",61280,In Stock,12 Months,2025-09-24,Yes,Softlogic Showroom Main Branch Batticaloa-A,Batticaloa,"319 Trincomalee Hwy, Batticaloa, Sri Lanka",7.7200615,81.696181,5.0,16.0,Maybe,product_shop
